id,digit
10445,2
10446,9
10447,9
10448,2
10449,6
10450,6
10451,1
10452,9
10453,4
10454,9
10455,2
10456,1
10457,2
10458,3
10459,5
10460,4
10461,1
10462,2
10463,9
10464,8
10465,0
10466,5
10467,5
10468,2
10469,9
10470,1
10471,1
10472,8
10473,4
10474,7
10475,1
10476,5
10477,6
10478,7
10479,8
10480,6
10481,6
10482,4
10483,8
10484,8
10485,5
10486,1
10487,8
10488,8
10489,6
10490,5
10491,9
10492,5
10493,3
10494,9
10495,3
10496,5
10497,2
10498,9
10499,4
10500,4
10501,0
10502,2
10503,5
10504,6
10505,6
10506,9
10507,4
10508,8
10509,5
10510,6
10511,6
10512,4
10513,8
10514,9
10515,6
10516,6
10517,9
10518,2
10519,5
10520,9
10521,8
10522,6
10523,8
10524,8
10525,5
10526,6
10527,8
10528,7
10529,9
10530,7
10531,5
10532,1
10533,1
10534,4
10535,9
10536,9
10537,2
10538,5
10539,1
10540,7
10541,6
10542,0
10543,3
10544,6
10545,6
10546,9
10547,9
10548,9
10549,3
10550,6
10551,6
10552,1
10553,6
10554,2
10555,6
10556,4
10557,2
10558,6
10559,9
10560,7
10561,6
10562,8
10563,6
10564,5
10565,1
10566,6
10567,0
10568,9
10569,7
10570,4
10571,7
10572,9
10573,4
10574,9
10575,9
10576,4
10577,6
10578,2
10579,5
10580,8
10581,9
10582,6
10583,5
10584,3
10585,9
10586,8
10587,7
10588,8
10589,3
10590,9
10591,9
10592,9
10593,6
10594,5
10595,2
10596,2
10597,4
10598,4
10599,9
10600,4
10601,6
10602,6
10603,4
10604,6
10605,7
10606,2
10607,6
10608,1
10609,3
10610,6
10611,1
10612,8
10613,4
10614,1
10615,9
10616,9
10617,1
10618,4
10619,9
10620,6
10621,6
10622,8
10623,6
10624,2
10625,3
10626,9
10627,8
10628,6
10629,0
10630,6
10631,7
10632,9
10633,1
10634,1
10635,4
10636,6
10637,5
10638,2
10639,7
10640,2
10641,1
10642,2
10643,6
10644,1
10645,1
10646,7
10647,6
10648,5
10649,1
10650,1
10651,9
10652,9
10653,5
10654,5
10655,1
10656,9
10657,5
10658,3
10659,9
10660,2
10661,2
10662,2
10663,2
10664,5
10665,9
10666,1
10667,3
10668,2
10669,7
10670,9
10671,2
10672,9
10673,3
10674,9
10675,1
10676,0
10677,9
10678,2
10679,6
10680,4
10681,5
10682,1
10683,6
10684,2
10685,9
10686,9
10687,3
10688,0
10689,2
10690,2
10691,7
10692,9
10693,2
10694,3
10695,5
10696,9
10697,1
10698,2
10699,2
10700,9
10701,6
10702,1
10703,2
10704,6
10705,6
10706,2
10707,9
10708,4
10709,9
10710,4
10711,9
10712,5
10713,8
10714,1
10715,2
10716,6
10717,9
10718,6
10719,9
10720,0
10721,4
10722,3
10723,2
10724,2
10725,9
10726,2
10727,2
10728,0
10729,1
10730,9
10731,2
10732,9
10733,5
10734,9
10735,1
10736,6
10737,4
10738,6
10739,2
10740,9
10741,9
10742,4
10743,7
10744,1
10745,6
10746,9
10747,4
10748,8
10749,6
10750,3
10751,9
10752,0
10753,5
10754,4
10755,5
10756,2
10757,4
10758,6
10759,6
10760,9
10761,2
10762,8
10763,5
10764,1
10765,6
10766,5
10767,6
10768,5
10769,9
10770,8
10771,2
10772,9
10773,9
10774,3
10775,1
10776,8
10777,9
10778,6
10779,9
10780,8
10781,7
10782,0
10783,9
10784,5
10785,8
10786,6
10787,9
10788,7
10789,5
10790,9
10791,9
10792,5
10793,2
10794,9
10795,1
10796,2
10797,5
10798,1
10799,9
10800,5
10801,8
10802,3
10803,7
10804,5
10805,1
10806,9
10807,5
10808,6
10809,8
10810,5
10811,9
10812,8
10813,6
10814,9
10815,6
10816,8
10817,9
10818,4
10819,8
10820,9
10821,1
10822,1
10823,5
10824,0
10825,5
10826,3
10827,7
10828,5
10829,2
10830,2
10831,9
10832,6
10833,4
10834,2
10835,3
10836,8
10837,5
10838,1
10839,8
10840,2
10841,4
10842,6
10843,6
10844,8
10845,5
10846,1
10847,9
10848,5
10849,4
10850,3
10851,2
10852,8
10853,2
10854,8
10855,1
10856,1
10857,1
10858,9
10859,7
10860,9
10861,9
10862,6
10863,3
10864,5
10865,0
10866,5
10867,6
10868,8
10869,7
10870,5
10871,2
10872,5
10873,8
10874,5
10875,1
10876,5
10877,9
10878,9
10879,5
10880,7
10881,1
10882,7
10883,6
10884,2
10885,4
10886,9
10887,5
10888,8
10889,6
10890,9
10891,8
10892,2
10893,9
10894,8
10895,1
10896,9
10897,1
10898,1
10899,6
10900,5
10901,5
10902,6
10903,1
10904,7
10905,6
10906,0
10907,5
10908,2
10909,9
10910,8
10911,6
10912,6
10913,5
10914,8
10915,1
10916,6
10917,3
10918,6
10919,2
10920,4
10921,9
10922,5
10923,8
10924,9
10925,7
10926,0
10927,4
10928,2
10929,9
10930,3
10931,5
10932,2
10933,2
10934,4
10935,1
10936,5
10937,2
10938,8
10939,2
10940,8
10941,9
10942,9
10943,3
10944,1
10945,5
10946,7
10947,5
10948,4
10949,9
10950,9
10951,4
10952,7
10953,2
10954,9
10955,9
10956,9
10957,7
10958,9
10959,6
10960,6
10961,0
10962,2
10963,8
10964,9
10965,4
10966,3
10967,9
10968,2
10969,3
10970,6
10971,5
10972,6
10973,8
10974,6
10975,2
10976,7
10977,6
10978,8
10979,9
10980,6
10981,9
10982,8
10983,7
10984,1
10985,9
10986,2
10987,3
10988,0
10989,6
10990,4
10991,9
10992,9
10993,7
10994,4
10995,8
10996,2
10997,8
10998,9
10999,9
11000,6
11001,4
11002,8
11003,0
11004,9
11005,6
11006,4
11007,4
11008,3
11009,1
11010,9
11011,6
11012,9
11013,9
11014,9
11015,9
11016,2
11017,3
11018,8
11019,5
11020,7
11021,6
11022,9
11023,2
11024,8
11025,9
11026,1
11027,4
11028,5
11029,5
11030,6
11031,9
11032,9
11033,4
11034,9
11035,5
11036,5
11037,9
11038,2
11039,6
11040,6
11041,6
11042,5
11043,7
11044,2
11045,4
11046,2
11047,4
11048,6
11049,9
11050,9
11051,5
11052,5
11053,2
11054,5
11055,7
11056,9
11057,4
11058,5
11059,2
11060,6
11061,9
11062,9
11063,5
11064,9
11065,6
11066,0
11067,6
11068,8
11069,6
11070,5
11071,8
11072,8
11073,5
11074,3
11075,8
11076,7
11077,0
11078,6
11079,5
11080,7
11081,9
11082,7
11083,5
11084,1
11085,2
11086,7
11087,8
11088,4
11089,7
11090,2
11091,8
11092,6
11093,9
11094,5
11095,5
11096,2
11097,4
11098,0
11099,6
11100,5
11101,9
11102,3
11103,6
11104,2
11105,5
11106,7
11107,4
11108,2
11109,8
11110,7
11111,1
11112,9
11113,4
11114,1
11115,6
11116,6
11117,5
11118,7
11119,8
11120,5
11121,9
11122,1
11123,2
11124,6
11125,4
11126,5
11127,9
11128,9
11129,9
11130,9
11131,5
11132,9
11133,6
11134,6
11135,9
11136,2
11137,9
11138,6
11139,9
11140,6
11141,6
11142,6
11143,2
11144,2
11145,8
11146,4
11147,9
11148,6
11149,6
11150,1
11151,8
11152,9
11153,0
11154,2
11155,4
11156,9
11157,9
11158,8
11159,9
11160,9
11161,9
11162,1
11163,9
11164,6
11165,6
11166,6
11167,1
11168,9
11169,8
11170,6
11171,8
11172,4
11173,1
11174,0
11175,7
11176,2
11177,5
11178,9
11179,9
11180,9
11181,8
11182,6
11183,5
11184,2
11185,4
11186,5
11187,6
11188,9
11189,9
11190,1
11191,2
11192,6
11193,2
11194,5
11195,8
11196,6
11197,6
11198,8
11199,2
11200,5
11201,6
11202,9
11203,2
11204,9
11205,6
11206,0
11207,1
11208,4
11209,6
11210,1
11211,6
11212,4
11213,4
11214,9
11215,3
11216,5
11217,9
11218,4
11219,2
11220,4
11221,2
11222,6
11223,2
11224,5
11225,2
11226,9
11227,1
11228,9
11229,0
11230,3
11231,6
11232,6
11233,4
11234,5
11235,5
11236,2
11237,6
11238,9
11239,6
11240,6
11241,8
11242,2
11243,9
11244,6
11245,6
11246,2
11247,4
11248,5
11249,2
11250,6
11251,9
11252,2
11253,4
11254,9
11255,0
11256,2
11257,3
11258,4
11259,3
11260,6
11261,9
11262,8
11263,4
11264,9
11265,8
11266,2
11267,6
11268,6
11269,6
11270,9
11271,5
11272,8
11273,4
11274,9
11275,2
11276,5
11277,3
11278,8
11279,7
11280,6
11281,5
11282,2
11283,7
11284,8
11285,7
11286,0
11287,1
11288,5
11289,6
11290,6
11291,1
11292,4
11293,1
11294,1
11295,2
11296,0
11297,6
11298,6
11299,6
11300,1
11301,4
11302,9
11303,9
11304,8
11305,1
11306,9
11307,3
11308,1
11309,3
11310,1
11311,9
11312,3
11313,1
11314,2
11315,6
11316,9
11317,6
11318,4
11319,6
11320,2
11321,8
11322,9
11323,4
11324,1
11325,6
11326,5
11327,2
11328,5
11329,9
11330,2
11331,5
11332,1
11333,5
11334,9
11335,5
11336,4
11337,8
11338,2
11339,9
11340,5
11341,8
11342,1
11343,6
11344,7
11345,3
11346,8
11347,3
11348,2
11349,9
11350,3
11351,6
11352,8
11353,9
11354,6
11355,3
11356,8
11357,9
11358,6
11359,9
11360,5
11361,4
11362,1
11363,3
11364,5
11365,3
11366,9
11367,9
11368,4
11369,5
11370,9
11371,5
11372,2
11373,6
11374,5
11375,9
11376,9
11377,7
11378,2
11379,5
11380,7
11381,8
11382,9
11383,4
11384,8
11385,7
11386,1
11387,9
11388,2
11389,6
11390,8
11391,8
11392,2
11393,9
11394,9
11395,1
11396,6
11397,6
11398,3
11399,6
11400,7
11401,3
11402,4
11403,9
11404,6
11405,2
11406,3
11407,9
11408,6
11409,6
11410,9
11411,6
11412,3
11413,8
11414,0
11415,5
11416,9
11417,9
11418,9
11419,4
11420,5
11421,2
11422,2
11423,2
11424,5
11425,9
11426,9
11427,6
11428,2
11429,6
11430,7
11431,5
11432,9
11433,6
11434,2
11435,3
11436,6
11437,7
11438,2
11439,5
11440,2
11441,6
11442,9
11443,8
11444,0
11445,9
11446,6
11447,2
11448,8
11449,3
11450,7
11451,3
11452,9
11453,5
11454,4
11455,4
11456,6
11457,9
11458,1
11459,9
11460,0
11461,5
11462,9
11463,7
11464,9
11465,3
11466,4
11467,9
11468,1
11469,5
11470,1
11471,3
11472,4
11473,8
11474,6
11475,1
11476,1
11477,2
11478,2
11479,5
11480,2
11481,8
11482,5
11483,9
11484,7
11485,4
11486,6
11487,6
11488,2
11489,9
11490,9
11491,6
11492,2
11493,6
11494,9
11495,0
11496,7
11497,4
11498,2
11499,4
11500,4
11501,6
11502,6
11503,5
11504,6
11505,5
11506,9
11507,6
11508,9
11509,7
11510,2
11511,1
11512,1
11513,6
11514,4
11515,9
11516,1
11517,5
11518,4
11519,5
11520,9
11521,8
11522,9
11523,9
11524,7
11525,5
11526,9
11527,6
11528,9
11529,6
11530,6
11531,2
11532,6
11533,6
11534,6
11535,7
11536,4
11537,9
11538,4
11539,0
11540,2
11541,5
11542,8
11543,9
11544,2
11545,9
11546,4
11547,4
11548,8
11549,2
11550,9
11551,3
11552,2
11553,5
11554,1
11555,2
11556,6
11557,3
11558,3
11559,4
11560,9
11561,6
11562,9
11563,6
11564,2
11565,8
11566,7
11567,7
11568,2
11569,1
11570,9
11571,5
11572,7
11573,5
11574,2
11575,4
11576,2
11577,9
11578,9
11579,5
11580,3
11581,8
11582,6
11583,1
11584,6
11585,4
11586,2
11587,9
11588,2
11589,9
11590,4
11591,8
11592,7
11593,1
11594,6
11595,6
11596,9
11597,4
11598,0
11599,1
11600,6
11601,0
11602,5
11603,4
11604,8
11605,9
11606,5
11607,8
11608,8
11609,8
11610,5
11611,6
11612,0
11613,9
11614,5
11615,9
11616,6
11617,5
11618,9
11619,4
11620,5
11621,6
11622,9
11623,9
11624,2
11625,9
11626,0
11627,5
11628,2
11629,8
11630,2
11631,7
11632,7
11633,9
11634,9
11635,8
11636,2
11637,9
11638,5
11639,6
11640,5
11641,9
11642,7
11643,5
11644,6
11645,5
11646,6
11647,8
11648,8
11649,7
11650,9
11651,5
11652,5
11653,8
11654,9
11655,5
11656,5
11657,6
11658,1
11659,4
11660,5
11661,5
11662,5
11663,9
11664,1
11665,1
11666,1
11667,6
11668,0
11669,9
11670,2
11671,4
11672,4
11673,5
11674,6
11675,6
11676,3
11677,4
11678,2
11679,8
11680,5
11681,2
11682,9
11683,9
11684,8
11685,2
11686,9
11687,2
11688,6
11689,9
11690,5
11691,5
11692,9
11693,6
11694,2
11695,5
11696,7
11697,5
11698,8
11699,8
11700,1
11701,9
11702,5
11703,2
11704,8
11705,5
11706,6
11707,1
11708,9
11709,6
11710,9
11711,2
11712,2
11713,4
11714,2
11715,8
11716,0
11717,8
11718,4
11719,4
11720,5
11721,4
11722,0
11723,2
11724,9
11725,3
11726,8
11727,1
11728,2
11729,5
11730,9
11731,6
11732,9
11733,8
11734,6
11735,1
11736,7
11737,9
11738,2
11739,1
11740,9
11741,5
11742,1
11743,5
11744,6
11745,9
11746,3
11747,5
11748,6
11749,8
11750,2
11751,4
11752,5
11753,5
11754,9
11755,6
11756,6
11757,6
11758,9
11759,6
11760,6
11761,5
11762,9
11763,9
11764,9
11765,9
11766,2
11767,2
11768,9
11769,6
11770,6
11771,2
11772,8
11773,9
11774,2
11775,9
11776,6
11777,8
11778,6
11779,6
11780,4
11781,8
11782,5
11783,5
11784,3
11785,5
11786,7
11787,9
11788,2
11789,9
11790,3
11791,2
11792,0
11793,9
11794,4
11795,4
11796,2
11797,6
11798,4
11799,6
11800,4
11801,4
11802,4
11803,6
11804,2
11805,5
11806,6
11807,8
11808,5
11809,1
11810,4
11811,2
11812,5
11813,0
11814,2
11815,3
11816,9
11817,2
11818,9
11819,5
11820,9
11821,3
11822,6
11823,7
11824,2
11825,8
11826,2
11827,9
11828,4
11829,5
11830,4
11831,0
11832,6
11833,2
11834,9
11835,8
11836,9
11837,5
11838,9
11839,3
11840,2
11841,7
11842,4
11843,2
11844,5
11845,1
11846,4
11847,6
11848,0
11849,6
11850,6
11851,1
11852,4
11853,5
11854,6
11855,6
11856,9
11857,6
11858,0
11859,9
11860,6
11861,6
11862,6
11863,9
11864,5
11865,7
11866,9
11867,4
11868,5
11869,9
11870,4
11871,8
11872,5
11873,6
11874,9
11875,5
11876,6
11877,9
11878,6
11879,7
11880,9
11881,7
11882,2
11883,2
11884,9
11885,4
11886,8
11887,3
11888,7
11889,3
11890,1
11891,5
11892,0
11893,8
11894,9
11895,1
11896,9
11897,1
11898,1
11899,6
11900,6
11901,1
11902,9
11903,2
11904,8
11905,0
11906,2
11907,1
11908,6
11909,5
11910,1
11911,4
11912,8
11913,9
11914,9
11915,1
11916,9
11917,1
11918,6
11919,5
11920,6
11921,8
11922,1
11923,9
11924,4
11925,1
11926,2
11927,5
11928,5
11929,1
11930,6
11931,6
11932,8
11933,9
11934,9
11935,7
11936,5
11937,6
11938,9
11939,6
11940,1
11941,9
11942,0
11943,4
11944,9
11945,8
11946,9
11947,2
11948,6
11949,9
11950,2
11951,4
11952,9
11953,0
11954,2
11955,2
11956,1
11957,0
11958,6
11959,7
11960,6
11961,1
11962,6
11963,9
11964,7
11965,8
11966,4
11967,2
11968,9
11969,7
11970,6
11971,4
11972,6
11973,5
11974,3
11975,5
11976,8
11977,6
11978,9
11979,6
11980,8
11981,9
11982,4
11983,2
11984,4
11985,5
11986,2
11987,9
11988,4
11989,2
11990,2
11991,9
11992,2
11993,4
11994,6
11995,9
11996,5
11997,4
11998,9
11999,5
12000,5
12001,2
12002,0
12003,1
12004,6
12005,2
12006,2
12007,9
12008,6
12009,9
12010,9
12011,4
12012,5
12013,9
12014,3
12015,6
12016,8
12017,1
12018,9
12019,8
12020,2
12021,3
12022,2
12023,2
12024,6
12025,6
12026,1
12027,4
12028,6
12029,5
12030,2
12031,5
12032,6
12033,8
12034,9
12035,7
12036,6
12037,6
12038,7
12039,5
12040,6
12041,9
12042,9
12043,8
12044,9
12045,8
12046,8
12047,3
12048,8
12049,6
12050,5
12051,5
12052,8
12053,0
12054,7
12055,9
12056,6
12057,6
12058,6
12059,6
12060,7
12061,5
12062,6
12063,9
12064,7
12065,6
12066,1
12067,1
12068,5
12069,9
12070,1
12071,6
12072,4
12073,4
12074,5
12075,9
12076,8
12077,2
12078,6
12079,9
12080,6
12081,1
12082,6
12083,9
12084,8
12085,6
12086,6
12087,1
12088,9
12089,5
12090,2
12091,6
12092,9
12093,3
12094,9
12095,3
12096,3
12097,9
12098,7
12099,6
12100,8
12101,4
12102,5
12103,1
12104,9
12105,9
12106,4
12107,2
12108,9
12109,5
12110,9
12111,5
12112,9
12113,5
12114,0
12115,2
12116,6
12117,8
12118,5
12119,6
12120,6
12121,9
12122,5
12123,4
12124,2
12125,4
12126,2
12127,9
12128,9
12129,6
12130,6
12131,6
12132,8
12133,6
12134,1
12135,4
12136,4
12137,2
12138,1
12139,9
12140,6
12141,4
12142,9
12143,1
12144,2
12145,0
12146,1
12147,4
12148,9
12149,6
12150,6
12151,9
12152,8
12153,6
12154,5
12155,9
12156,8
12157,8
12158,6
12159,9
12160,2
12161,4
12162,2
12163,9
12164,9
12165,1
12166,9
12167,3
12168,2
12169,6
12170,8
12171,6
12172,2
12173,2
12174,6
12175,5
12176,8
12177,9
12178,3
12179,2
12180,9
12181,7
12182,2
12183,2
12184,2
12185,7
12186,9
12187,9
12188,8
12189,9
12190,2
12191,6
12192,2
12193,2
12194,7
12195,5
12196,9
12197,5
12198,9
12199,6
12200,6
12201,6
12202,9
12203,6
12204,8
12205,1
12206,6
12207,2
12208,9
12209,1
12210,0
12211,1
12212,9
12213,8
12214,9
12215,2
12216,4
12217,9
12218,6
12219,2
12220,9
12221,9
12222,8
12223,4
12224,9
12225,3
12226,8
12227,3
12228,6
12229,9
12230,8
12231,3
12232,9
12233,0
12234,7
12235,1
12236,9
12237,8
12238,2
12239,6
12240,9
12241,6
12242,9
12243,2
12244,9
12245,2
12246,7
12247,5
12248,2
12249,2
12250,2
12251,1
12252,4
12253,8
12254,3
12255,2
12256,2
12257,4
12258,6
12259,5
12260,3
12261,9
12262,5
12263,2
12264,9
12265,5
12266,0
12267,8
12268,5
12269,8
12270,1
12271,5
12272,2
12273,3
12274,1
12275,8
12276,5
12277,6
12278,6
12279,3
12280,4
12281,1
12282,4
12283,9
12284,9
12285,1
12286,9
12287,6
12288,6
12289,1
12290,6
12291,6
12292,1
12293,6
12294,9
12295,7
12296,9
12297,4
12298,8
12299,4
12300,5
12301,9
12302,9
12303,9
12304,6
12305,8
12306,2
12307,8
12308,6
12309,8
12310,7
12311,9
12312,7
12313,2
12314,9
12315,7
12316,2
12317,5
12318,9
12319,4
12320,6
12321,6
12322,6
12323,5
12324,4
12325,7
12326,4
12327,3
12328,5
12329,6
12330,5
12331,5
12332,3
12333,4
12334,5
12335,6
12336,5
12337,3
12338,2
12339,5
12340,6
12341,9
12342,5
12343,9
12344,9
12345,6
12346,9
12347,9
12348,8
12349,9
12350,9
12351,4
12352,5
12353,3
12354,1
12355,8
12356,2
12357,8
12358,7
12359,0
12360,5
12361,3
12362,1
12363,8
12364,9
12365,2
12366,5
12367,4
12368,2
12369,2
12370,7
12371,5
12372,5
12373,9
12374,2
12375,9
12376,8
12377,2
12378,9
12379,6
12380,2
12381,5
12382,1
12383,5
12384,4
12385,5
12386,3
12387,1
12388,1
12389,1
12390,5
12391,7
12392,5
12393,2
12394,2
12395,1
12396,0
12397,5
12398,8
12399,5
12400,5
12401,9
12402,7
12403,9
12404,8
12405,1
12406,9
12407,6
12408,6
12409,1
12410,4
12411,9
12412,9
12413,6
12414,8
12415,9
12416,4
12417,6
12418,9
12419,9
12420,9
12421,1
12422,6
12423,6
12424,9
12425,2
12426,9
12427,7
12428,9
12429,4
12430,9
12431,0
12432,5
12433,9
12434,6
12435,1
12436,2
12437,3
12438,6
12439,2
12440,7
12441,0
12442,6
12443,5
12444,6
12445,6
12446,3
12447,1
12448,9
12449,2
12450,0
12451,6
12452,4
12453,6
12454,6
12455,2
12456,8
12457,2
12458,9
12459,5
12460,8
12461,7
12462,9
12463,2
12464,6
12465,5
12466,5
12467,9
12468,9
12469,1
12470,1
12471,5
12472,8
12473,4
12474,5
12475,4
12476,2
12477,8
12478,9
12479,9
12480,9
12481,9
12482,6
12483,1
12484,9
12485,9
12486,9
12487,3
12488,9
12489,4
12490,5
12491,9
12492,2
12493,6
12494,6
12495,6
12496,2
12497,9
12498,1
12499,9
12500,2
12501,7
12502,3
12503,8
12504,8
12505,7
12506,1
12507,5
12508,9
12509,1
12510,7
12511,9
12512,5
12513,1
12514,4
12515,5
12516,2
12517,7
12518,4
12519,9
12520,1
12521,3
12522,6
12523,9
12524,6
12525,6
12526,9
12527,2
12528,4
12529,6
12530,8
12531,2
12532,6
12533,4
12534,8
12535,9
12536,5
12537,8
12538,2
12539,5
12540,6
12541,2
12542,4
12543,2
12544,5
12545,6
12546,6
12547,2
12548,6
12549,4
12550,2
12551,5
12552,3
12553,1
12554,2
12555,1
12556,9
12557,6
12558,0
12559,5
12560,6
12561,8
12562,9
12563,9
12564,8
12565,3
12566,8
12567,6
12568,9
12569,2
12570,9
12571,9
12572,6
12573,9
12574,8
12575,9
12576,9
12577,2
12578,9
12579,3
12580,5
12581,4
12582,2
12583,7
12584,6
12585,7
12586,3
12587,6
12588,3
12589,2
12590,5
12591,6
12592,1
12593,6
12594,2
12595,1
12596,5
12597,1
12598,2
12599,5
12600,2
12601,9
12602,9
12603,8
12604,5
12605,3
12606,5
12607,7
12608,9
12609,5
12610,6
12611,4
12612,5
12613,3
12614,9
12615,9
12616,6
12617,6
12618,4
12619,9
12620,6
12621,6
12622,2
12623,0
12624,9
12625,5
12626,9
12627,9
12628,6
12629,1
12630,8
12631,8
12632,9
12633,6
12634,2
12635,6
12636,6
12637,7
12638,4
12639,4
12640,1
12641,6
12642,6
12643,9
12644,5
12645,6
12646,4
12647,9
12648,9
12649,9
12650,8
12651,6
12652,6
12653,8
12654,9
12655,6
12656,2
12657,7
12658,3
12659,1
12660,2
12661,8
12662,9
12663,8
12664,2
12665,1
12666,2
12667,4
12668,0
12669,9
12670,9
12671,5
12672,7
12673,2
12674,9
12675,2
12676,9
12677,5
12678,9
12679,5
12680,5
12681,2
12682,7
12683,2
12684,9
12685,9
12686,5
12687,7
12688,3
12689,3
12690,9
12691,2
12692,6
12693,2
12694,4
12695,5
12696,1
12697,6
12698,2
12699,8
12700,5
12701,5
12702,5
12703,1
12704,6
12705,6
12706,2
12707,6
12708,9
12709,9
12710,9
12711,0
12712,8
12713,2
12714,9
12715,6
12716,6
12717,8
12718,9
12719,4
12720,2
12721,4
12722,9
12723,9
12724,9
12725,7
12726,6
12727,4
12728,1
12729,7
12730,6
12731,9
12732,9
12733,4
12734,0
12735,9
12736,6
12737,7
12738,9
12739,1
12740,1
12741,8
12742,9
12743,8
12744,9
12745,7
12746,5
12747,4
12748,4
12749,5
12750,6
12751,4
12752,7
12753,6
12754,7
12755,9
12756,5
12757,9
12758,3
12759,7
12760,2
12761,6
12762,2
12763,9
12764,0
12765,2
12766,6
12767,5
12768,9
12769,5
12770,4
12771,2
12772,6
12773,2
12774,5
12775,9
12776,5
12777,5
12778,4
12779,9
12780,3
12781,5
12782,8
12783,2
12784,2
12785,4
12786,6
12787,5
12788,9
12789,8
12790,8
12791,4
12792,8
12793,9
12794,1
12795,9
12796,2
12797,9
12798,1
12799,8
12800,2
12801,0
12802,9
12803,6
12804,2
12805,5
12806,1
12807,4
12808,8
12809,6
12810,5
12811,6
12812,9
12813,6
12814,9
12815,5
12816,9
12817,3
12818,8
12819,5
12820,9
12821,1
12822,5
12823,8
12824,0
12825,6
12826,6
12827,4
12828,9
12829,8
12830,6
12831,1
12832,5
12833,8
12834,9
12835,1
12836,3
12837,1
12838,1
12839,6
12840,5
12841,6
12842,1
12843,5
12844,8
12845,5
12846,7
12847,4
12848,3
12849,8
12850,4
12851,7
12852,1
12853,9
12854,6
12855,4
12856,1
12857,4
12858,6
12859,2
12860,3
12861,3
12862,1
12863,5
12864,6
12865,2
12866,6
12867,9
12868,5
12869,8
12870,9
12871,6
12872,9
12873,3
12874,9
12875,5
12876,2
12877,7
12878,8
12879,9
12880,5
12881,6
12882,2
12883,8
12884,6
12885,6
12886,4
12887,2
12888,9
12889,2
12890,7
12891,8
12892,9
12893,1
12894,6
12895,9
12896,5
12897,9
12898,6
12899,2
12900,2
12901,5
12902,6
12903,6
12904,2
12905,8
12906,3
12907,9
12908,4
12909,3
12910,4
12911,0
12912,6
12913,6
12914,4
12915,4
12916,9
12917,8
12918,1
12919,2
12920,9
12921,7
12922,5
12923,9
12924,5
12925,5
12926,5
12927,4
12928,8
12929,9
12930,9
12931,9
12932,9
12933,9
12934,8
12935,2
12936,9
12937,5
12938,8
12939,6
12940,9
12941,5
12942,9
12943,6
12944,6
12945,9
12946,2
12947,5
12948,2
12949,1
12950,4
12951,2
12952,8
12953,6
12954,7
12955,1
12956,8
12957,5
12958,9
12959,4
12960,8
12961,2
12962,9
12963,6
12964,9
12965,8
12966,6
12967,8
12968,9
12969,8
12970,7
12971,4
12972,4
12973,5
12974,9
12975,2
12976,8
12977,4
12978,5
12979,7
12980,9
12981,2
12982,2
12983,6
12984,6
12985,9
12986,3
12987,9
12988,6
12989,2
12990,2
12991,5
12992,1
12993,4
12994,5
12995,7
12996,4
12997,1
12998,5
12999,7
13000,5
13001,9
13002,9
13003,5
13004,1
13005,5
13006,7
13007,4
13008,0
13009,2
13010,6
13011,6
13012,1
13013,6
13014,5
13015,3
13016,7
13017,6
13018,6
13019,4
13020,1
13021,3
13022,9
13023,8
13024,9
13025,6
13026,4
13027,7
13028,6
13029,7
13030,1
13031,6
13032,9
13033,5
13034,1
13035,7
13036,5
13037,5
13038,6
13039,4
13040,9
13041,9
13042,1
13043,4
13044,0
13045,7
13046,6
13047,1
13048,1
13049,9
13050,5
13051,8
13052,4
13053,2
13054,2
13055,4
13056,9
13057,0
13058,6
13059,9
13060,4
13061,1
13062,8
13063,4
13064,8
13065,4
13066,3
13067,4
13068,0
13069,6
13070,6
13071,3
13072,8
13073,9
13074,8
13075,8
13076,9
13077,9
13078,6
13079,5
13080,9
13081,1
13082,9
13083,0
13084,4
13085,4
13086,4
13087,9
13088,8
13089,5
13090,1
13091,9
13092,6
13093,6
13094,8
13095,8
13096,7
13097,8
13098,8
13099,4
13100,5
13101,2
13102,2
13103,0
13104,2
13105,2
13106,2
13107,6
13108,9
13109,4
13110,8
13111,1
13112,5
13113,5
13114,6
13115,9
13116,9
13117,6
13118,0
13119,4
13120,6
13121,9
13122,6
13123,5
13124,8
13125,7
13126,3
13127,7
13128,4
13129,6
13130,1
13131,4
13132,9
13133,9
13134,1
13135,2
13136,6
13137,4
13138,9
13139,6
13140,9
13141,4
13142,2
13143,2
13144,6
13145,9
13146,9
13147,5
13148,6
13149,2
13150,4
13151,7
13152,4
13153,9
13154,2
13155,5
13156,7
13157,0
13158,2
13159,2
13160,0
13161,7
13162,9
13163,7
13164,2
13165,6
13166,6
13167,9
13168,9
13169,9
13170,4
13171,2
13172,4
13173,9
13174,5
13175,8
13176,9
13177,7
13178,5
13179,6
13180,1
13181,9
13182,6
13183,6
13184,5
13185,3
13186,0
13187,4
13188,6
13189,8
13190,1
13191,3
13192,6
13193,7
13194,4
13195,1
13196,3
13197,6
13198,2
13199,6
13200,8
13201,9
13202,4
13203,8
13204,9
13205,9
13206,3
13207,0
13208,1
13209,2
13210,5
13211,4
13212,9
13213,7
13214,1
13215,6
13216,2
13217,4
13218,2
13219,5
13220,9
13221,7
13222,9
13223,9
13224,8
13225,6
13226,9
13227,8
13228,4
13229,0
13230,0
13231,5
13232,1
13233,6
13234,9
13235,0
13236,2
13237,2
13238,2
13239,6
13240,1
13241,6
13242,1
13243,0
